combination_id,similarity_scores_mean,similarity_scores_std,similarity_scores_count,similarity_scores_relative,rouge1_fmeasure_mean,rouge1_fmeasure_std,rouge1_fmeasure_count,rouge1_fmeasure_relative,rouge1_recall_mean,rouge1_recall_std,rouge1_recall_count,rouge1_recall_relative,rouge1_precision_mean,rouge1_precision_std,rouge1_precision_count,rouge1_precision_relative,rouge2_fmeasure_mean,rouge2_fmeasure_std,rouge2_fmeasure_count,rouge2_fmeasure_relative,rouge2_recall_mean,rouge2_recall_std,rouge2_recall_count,rouge2_recall_relative,rouge2_precision_mean,rouge2_precision_std,rouge2_precision_count,rouge2_precision_relative,rougel_fmeasure_mean,rougel_fmeasure_std,rougel_fmeasure_count,rougel_fmeasure_relative,rougel_recall_mean,rougel_recall_std,rougel_recall_count,rougel_recall_relative,rougel_precision_mean,rougel_precision_std,rougel_precision_count,rougel_precision_relative,rouge_avg_impact
content_triggers|message_effectiveness|reaction_patterns|value_signals|vocabulary_range,0.6983,0.1203,2,-0.068,0.1614,0.1355,2,-0.0496,0.3167,0.2593,2,-0.0269,0.1083,0.0916,2,-0.0611,0.0294,0.0416,2,-0.0267,0.0588,0.0832,2,-0.0357,0.0196,0.0277,2,-0.0249,0.1185,0.0749,2,-0.0323,0.2333,0.1414,2,-0.0176,0.0794,0.0508,2,-0.0409,-0.0362
content_triggers|message_effectiveness|social_orientation|stress_indicators|vocabulary_range,0.7025,0.0757,2,-0.0638,0.1901,0.2099,2,-0.0209,0.3869,0.1936,2,0.0433,0.1364,0.1607,2,-0.033,0.0635,0.0898,2,0.0074,0.1,0.1414,2,0.0055,0.0465,0.0658,2,0.002,0.1131,0.1011,2,-0.0377,0.2679,0.0253,2,0.017,0.0795,0.0804,2,-0.0408,-0.017066666666666664
content_triggers|narrative_voice|punctuation_style|reaction_patterns|value_signals,0.7268,0.03,2,-0.0395,0.1464,0.0051,2,-0.0646,0.1769,0.0326,2,-0.1667,0.1287,0.0249,2,-0.0407,0.0147,0.0208,2,-0.0414,0.0208,0.0295,2,-0.0737,0.0114,0.0161,2,-0.0331,0.1071,0.0101,2,-0.0437,0.1313,0.0406,2,-0.1196,0.0932,0.0061,2,-0.0271,-0.0499
content_triggers|narrative_voice|punctuation_style|reaction_patterns|vocabulary_range,0.7869,0.0011,2,0.0206,0.1795,0.0519,2,-0.0315,0.3318,0.0227,2,-0.0118,0.1246,0.0456,2,-0.0448,0.0139,0.0196,2,-0.0422,0.0227,0.0321,2,-0.0718,0.01,0.0141,2,-0.0345,0.1017,0.0091,2,-0.0491,0.1922,0.0259,2,-0.0587,0.07,0.0119,2,-0.0503,-0.04093333333333333
content_triggers|narrative_voice|reaction_patterns|stress_indicators|vocabulary_range,0.6955,0.0444,2,-0.0708,0.1102,0.0548,2,-0.1008,0.2773,0.1901,2,-0.0663,0.0693,0.0306,2,-0.1001,0.0109,0.0154,2,-0.0452,0.0312,0.0442,2,-0.0633,0.0066,0.0093,2,-0.0379,0.0889,0.0247,2,-0.0619,0.2185,0.107,2,-0.0324,0.0563,0.0122,2,-0.064,-0.06929999999999999
content_triggers|narrative_voice|stress_indicators|value_signals|vocabulary_range,0.7391,0.0253,2,-0.0272,0.109,0.0387,2,-0.102,0.375,0.1768,2,0.0314,0.0691,0.0349,2,-0.1003,0.0238,0.0337,2,-0.0323,0.0455,0.0643,2,-0.049,0.0161,0.0228,2,-0.0284,0.109,0.0387,2,-0.0418,0.375,0.1768,2,0.1241,0.0691,0.0349,2,-0.0512,-0.0587
content_triggers|opinion_expression|punctuation_style|reaction_patterns|social_orientation,0.7841,0.0252,2,0.0178,0.2899,0.0892,2,0.0789,0.3392,0.1488,2,-0.0044,0.2563,0.0514,2,0.0869,0.0303,0.0429,2,-0.0258,0.0385,0.0544,2,-0.056,0.025,0.0354,2,-0.0195,0.1854,0.0289,2,0.0346,0.2147,0.063,2,-0.0362,0.1654,0.0076,2,0.0451,0.029233333333333333
content_triggers|opinion_expression|punctuation_style|social_orientation|vocabulary_range,0.7591,0.0392,2,-0.0072,0.1137,0.0217,2,-0.0973,0.2111,0.0157,2,-0.1325,0.0781,0.0182,2,-0.0913,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0976,0.0011,2,-0.0532,0.1833,0.0236,2,-0.0676,0.0667,0.0021,2,-0.0536,-0.06886666666666666
content_triggers|opinion_expression|reaction_patterns|social_orientation|vocabulary_range,0.7587,0.0891,2,-0.0076,0.0375,0.053,2,-0.1735,0.05,0.0707,2,-0.2936,0.03,0.0424,2,-0.1394,0.0128,0.0181,2,-0.0433,0.0172,0.0244,2,-0.0773,0.0102,0.0144,2,-0.0343,0.0375,0.053,2,-0.1133,0.05,0.0707,2,-0.2009,0.03,0.0424,2,-0.0903,-0.11003333333333333
content_triggers|punctuation_style|reaction_patterns|value_signals|vocabulary_range,0.6636,0.0224,2,-0.1027,0.0785,0.0695,2,-0.1325,0.236,0.2723,2,-0.1076,0.0486,0.0373,2,-0.1208,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0573,0.0394,2,-0.0935,0.1646,0.1713,2,-0.0863,0.0361,0.0196,2,-0.0842,-0.09403333333333334
content_triggers|punctuation_style|stress_indicators|value_signals|vocabulary_range,0.7679,0.0448,2,0.0016,0.3806,0.0746,2,0.1696,0.46,0.0849,2,0.1164,0.3246,0.0662,2,0.1552,0.0856,0.0252,2,0.0295,0.1042,0.0295,2,0.0097,0.0727,0.022,2,0.0282,0.182,0.0255,2,0.0312,0.22,0.0283,2,-0.0309,0.1552,0.023,2,0.0349,0.07676666666666666
content_triggers|reaction_patterns|social_orientation|stress_indicators|vocabulary_range,0.8463,0.0012,2,0.08,0.2536,0.015,2,0.0426,0.4098,0.2453,2,0.0662,0.2104,0.0561,2,0.041,0.0868,0.0119,2,0.0307,0.1372,0.0631,2,0.0427,0.074,0.034,2,0.0295,0.216,0.0147,2,0.0652,0.35,0.2121,2,0.0991,0.1789,0.0461,2,0.0586,0.04616666666666667
controversy_handling|emotional_expression|general_decription|language_formality|message_effectiveness,0.8314,0.0291,2,0.0651,0.1691,0.0089,2,-0.0419,0.3245,0.2482,2,-0.0191,0.1429,0.0517,2,-0.0265,0.0545,0.0771,2,-0.0016,0.1667,0.2357,2,0.0722,0.0326,0.0461,2,-0.0119,0.1167,0.0335,2,-0.0341,0.2426,0.2227,2,-0.0083,0.0938,0.0123,2,-0.0265,-0.025866666666666666
controversy_handling|emotional_expression|general_decription|language_formality|value_signals,0.6995,0.0496,2,-0.0668,0.1076,0.0142,2,-0.1034,0.2436,0.1269,2,-0.1,0.0714,0.0,2,-0.098,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1076,0.0142,2,-0.0432,0.2436,0.1269,2,-0.0073,0.0714,0.0,2,-0.0489,-0.06756666666666666
controversy_handling|emotional_expression|general_decription|message_effectiveness|opinion_expression,0.7001,0.1038,2,-0.0662,0.1542,0.0391,2,-0.0568,0.2464,0.0866,2,-0.0972,0.1126,0.0232,2,-0.0568,0.0581,0.0822,2,0.002,0.1,0.1414,2,0.0055,0.041,0.058,2,-0.0035,0.1289,0.0749,2,-0.0219,0.2094,0.139,2,-0.0415,0.0934,0.0504,2,-0.0269,-0.025566666666666668
controversy_handling|emotional_expression|general_decription|narrative_voice|punctuation_style,0.7525,0.0713,4,-0.0138,0.1526,0.0205,4,-0.0584,0.3663,0.0995,4,0.0227,0.099,0.0185,4,-0.0704,0.0152,0.0303,4,-0.0409,0.0312,0.0625,4,-0.0633,0.01,0.02,4,-0.0345,0.0947,0.0196,4,-0.0561,0.2242,0.0568,4,-0.0267,0.0617,0.0164,4,-0.0586,-0.05179999999999999
controversy_handling|emotional_expression|general_decription|opinion_expression|social_orientation,0.7325,0.1046,4,-0.0338,0.2448,0.1513,4,0.0338,0.348,0.1981,4,0.0044,0.1938,0.1215,4,0.0244,0.0575,0.0683,4,0.0014,0.0836,0.0975,4,-0.0109,0.044,0.0529,4,-0.0005,0.1586,0.0968,4,0.0078,0.2281,0.1305,4,-0.0228,0.1245,0.0764,4,0.0042,0.014333333333333332
controversy_handling|emotional_expression|general_decription|punctuation_style|value_signals,0.7664,0.0198,2,0.0001,0.272,0.0782,2,0.061,0.3525,0.138,2,0.0089,0.2228,0.0486,2,0.0534,0.027,0.0142,2,-0.0291,0.0356,0.0221,2,-0.0589,0.0218,0.0101,2,-0.0227,0.1576,0.0343,2,0.0068,0.2034,0.0659,2,-0.0475,0.1294,0.019,2,0.0091,0.0129
controversy_handling|emotional_expression|general_decription|stress_indicators|value_signals,0.8082,0.0512,2,0.0419,0.2074,0.0757,2,-0.0036,0.625,0.1768,2,0.2814,0.1244,0.0474,2,-0.045,0.0718,0.0251,2,0.0157,0.2364,0.0514,2,0.1419,0.0424,0.0158,2,-0.0021,0.1784,0.0347,2,0.0276,0.5417,0.0589,2,0.2908,0.1069,0.0226,2,-0.0134,0.013233333333333333
controversy_handling|emotional_expression|general_decription|value_signals|vocabulary_range,0.8283,0.0578,2,0.062,0.2812,0.0931,2,0.0702,0.3769,0.0381,2,0.0333,0.23,0.1052,2,0.0606,0.0738,0.0145,2,0.0177,0.1017,0.0051,2,0.0072,0.0595,0.0199,2,0.015,0.169,0.0649,2,0.0182,0.225,0.0354,2,-0.0259,0.1386,0.0704,2,0.0183,0.035366666666666664
controversy_handling|emotional_expression|identity_projection|language_formality|opinion_expression,0.8261,0.023,2,0.0598,0.2123,0.0982,2,0.0013,0.3604,0.0046,2,0.0168,0.1607,0.1016,2,-0.0087,0.062,0.0353,2,0.0059,0.1056,0.0079,2,0.0111,0.0471,0.0344,2,0.0026,0.124,0.0238,2,-0.0268,0.2256,0.0666,2,-0.0253,0.0915,0.0351,2,-0.0288,-0.006533333333333333
controversy_handling|emotional_expression|identity_projection|language_formality|reaction_patterns,0.8209,0.0382,2,0.0546,0.3055,0.0688,2,0.0945,0.3444,0.0471,2,0.0008,0.276,0.081,2,0.1066,0.1225,0.0675,2,0.0664,0.1364,0.0643,2,0.0419,0.1117,0.0682,2,0.0672,0.1788,0.0712,2,0.028,0.2,0.0629,2,-0.0509,0.1625,0.0752,2,0.0422,0.06296666666666666
controversy_handling|emotional_expression|identity_projection|narrative_voice|punctuation_style,0.7461,0.0992,2,-0.0202,0.088,0.072,2,-0.123,0.2118,0.1424,2,-0.1318,0.0558,0.0474,2,-0.1136,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0602,0.0327,2,-0.0906,0.1493,0.054,2,-0.1016,0.0379,0.0222,2,-0.0824,-0.0899
controversy_handling|emotional_expression|identity_projection|opinion_expression|reaction_patterns,0.6903,0.0973,2,-0.076,0.2109,0.0411,2,-0.0001,0.4243,0.0698,2,0.0807,0.1404,0.0288,2,-0.029,0.0293,0.0027,2,-0.0268,0.0611,0.0079,2,-0.0334,0.0193,0.0016,2,-0.0252,0.1824,0.0437,2,0.0316,0.3668,0.0768,2,0.1159,0.1214,0.0303,2,0.0011,0.0015666666666666676
controversy_handling|emotional_expression|identity_projection|punctuation_style|reaction_patterns,0.764,0.0857,2,-0.0023,0.2225,0.066,2,0.0115,0.4515,0.2614,2,0.1079,0.1509,0.028,2,-0.0185,0.08,0.1131,2,0.0239,0.2,0.2828,2,0.1055,0.05,0.0707,2,0.0055,0.1511,0.0583,2,0.0003,0.3106,0.2036,2,0.0597,0.102,0.0283,2,-0.0183,0.0119
controversy_handling|emotional_expression|language_formality|narrative_voice|punctuation_style,0.6728,0.096,2,-0.0935,0.1879,0.1467,2,-0.0231,0.2712,0.1375,2,-0.0724,0.1485,0.1314,2,-0.0209,0.032,0.0149,2,-0.0241,0.0498,0.0061,2,-0.0447,0.0246,0.0149,2,-0.0199,0.1253,0.0879,2,-0.0255,0.1836,0.0752,2,-0.0673,0.0984,0.0803,2,-0.0219,-0.024233333333333332
controversy_handling|emotional_expression|language_formality|punctuation_style|reaction_patterns,0.7532,0.0374,2,-0.0131,0.2951,0.1678,2,0.0841,0.5089,0.1894,2,0.1653,0.2102,0.1341,2,0.0408,0.0824,0.1165,2,0.0263,0.1296,0.1833,2,0.0351,0.0603,0.0853,2,0.0158,0.1623,0.0631,2,0.0115,0.2857,0.0505,2,0.0348,0.1147,0.0535,2,-0.0056,0.040633333333333334
controversy_handling|emotional_expression|language_formality|punctuation_style|stress_indicators,0.7127,0.0641,2,-0.0536,0.1991,0.0215,2,-0.0119,0.2632,0.0744,2,-0.0804,0.1627,0.0008,2,-0.0067,0.037,0.0524,2,-0.0191,0.0556,0.0786,2,-0.0389,0.0278,0.0393,2,-0.0167,0.1646,0.0702,2,0.0138,0.2237,0.1303,2,-0.0272,0.1321,0.0425,2,0.0118,-0.005733333333333333
controversy_handling|emotional_expression|message_effectiveness|narrative_voice|punctuation_style,0.6762,0.1501,4,-0.0901,0.113,0.078,4,-0.098,0.2225,0.1638,4,-0.1211,0.0761,0.0517,4,-0.0933,0.0101,0.0202,4,-0.046,0.0227,0.0455,4,-0.0718,0.0065,0.013,4,-0.038,0.0725,0.0589,4,-0.0783,0.1457,0.1292,4,-0.1052,0.0484,0.0383,4,-0.0719,-0.0741
controversy_handling|emotional_expression|message_effectiveness|opinion_expression|vocabulary_range,0.7801,0.0779,2,0.0138,0.1514,0.0478,2,-0.0596,0.3125,0.0884,2,-0.0311,0.1084,0.0547,2,-0.061,0.0192,0.0272,2,-0.0369,0.0263,0.0372,2,-0.0682,0.0152,0.0214,2,-0.0293,0.0752,0.0508,2,-0.0756,0.1375,0.0177,2,-0.1134,0.0557,0.0459,2,-0.0646,-0.05736666666666667
controversy_handling|emotional_expression|narrative_voice|punctuation_style|stress_indicators,0.7782,0.0412,2,0.0119,0.2198,0.0078,2,0.0088,0.4365,0.0112,2,0.0929,0.1469,0.0057,2,-0.0225,0.0801,0.0097,2,0.024,0.1632,0.0187,2,0.0687,0.053,0.0066,2,0.0085,0.1559,0.0185,2,0.0051,0.3095,0.0337,2,0.0586,0.1042,0.0127,2,-0.0161,0.012633333333333335
controversy_handling|emotional_expression|narrative_voice|reaction_patterns|vocabulary_range,0.8647,0.0799,2,0.0984,0.1933,0.1418,2,-0.0177,0.3286,0.1818,2,-0.015,0.1384,0.11,2,-0.031,0.028,0.0397,2,-0.0281,0.0441,0.0624,2,-0.0504,0.0205,0.0291,2,-0.024,0.1358,0.0934,2,-0.015,0.2321,0.1162,2,-0.0188,0.0971,0.073,2,-0.0232,-0.020266666666666665
controversy_handling|emotional_expression|opinion_expression|reaction_patterns|stress_indicators,0.7355,0.0786,2,-0.0308,0.1759,0.0438,2,-0.0351,0.2875,0.1237,2,-0.0561,0.1282,0.0207,2,-0.0412,0.0235,0.0333,2,-0.0326,0.0435,0.0615,2,-0.051,0.0161,0.0228,2,-0.0284,0.1384,0.0318,2,-0.0124,0.2258,0.0931,2,-0.0251,0.101,0.0143,2,-0.0193,-0.026699999999999998
controversy_handling|emotional_expression|opinion_expression|social_orientation|stress_indicators,0.7101,0.0186,2,-0.0562,0.1595,0.128,2,-0.0515,0.3109,0.1826,2,-0.0327,0.1086,0.0934,2,-0.0608,0.0233,0.0329,2,-0.0328,0.0417,0.0589,2,-0.0528,0.0161,0.0228,2,-0.0284,0.114,0.0637,2,-0.0368,0.2309,0.0694,2,-0.02,0.0768,0.0485,2,-0.0435,-0.04036666666666667
controversy_handling|emotional_expression|opinion_expression|social_orientation|vocabulary_range,0.7677,0.0206,2,0.0014,0.3027,0.1056,2,0.0917,0.4132,0.2013,2,0.0696,0.2413,0.0628,2,0.0719,0.0859,0.0962,2,0.0298,0.1249,0.1466,2,0.0304,0.0657,0.0711,2,0.0212,0.1847,0.1124,2,0.0339,0.2569,0.1866,2,0.006,0.1455,0.0771,2,0.0252,0.05179999999999999
controversy_handling|emotional_expression|punctuation_style|value_signals|vocabulary_range,0.7586,0.0592,2,-0.0077,0.2505,0.1828,2,0.0395,0.4583,0.0589,2,0.1147,0.2089,0.1979,2,0.0395,0.013,0.0184,2,-0.0431,0.0143,0.0202,2,-0.0802,0.0119,0.0168,2,-0.0326,0.1442,0.1183,2,-0.0066,0.25,0.0,2,-0.0009,0.1219,0.1236,2,0.0016,-0.0034
controversy_handling|emotional_expression|social_orientation|value_signals|vocabulary_range,0.7912,0.0069,2,0.0249,0.1944,0.0786,2,-0.0166,0.3114,0.1036,2,-0.0322,0.1416,0.0616,2,-0.0278,0.0542,0.0041,2,-0.0019,0.09,0.0141,2,-0.0045,0.0389,0.0016,2,-0.0056,0.1444,0.0079,2,-0.0064,0.2344,0.0052,2,-0.0165,0.1046,0.0092,2,-0.0157,-0.0083
controversy_handling|general_decription|identity_projection|language_formality|message_effectiveness,0.767,0.0615,2,0.0007,0.1964,0.0758,2,-0.0146,0.2411,0.1116,2,-0.1025,0.1664,0.0548,2,-0.003,0.0283,0.0056,2,-0.0278,0.0347,0.0098,2,-0.0598,0.024,0.0032,2,-0.0205,0.1414,0.0652,2,-0.0094,0.1741,0.0933,2,-0.0768,0.1195,0.0486,2,-0.0008,-0.017266666666666666
controversy_handling|general_decription|identity_projection|language_formality|value_signals,0.7536,0.0404,2,-0.0127,0.1781,0.0112,2,-0.0329,0.3205,0.0181,2,-0.0231,0.1238,0.0135,2,-0.0456,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1336,0.0084,2,-0.0172,0.2404,0.0136,2,-0.0105,0.0929,0.0101,2,-0.0274,-0.035399999999999994
controversy_handling|general_decription|identity_projection|message_effectiveness|narrative_voice,0.7405,0.0229,2,-0.0258,0.1843,0.0305,2,-0.0267,0.3291,0.0846,2,-0.0145,0.1283,0.0165,2,-0.0411,0.0455,0.0643,2,-0.0106,0.0882,0.1248,2,-0.0063,0.0306,0.0433,2,-0.0139,0.12,0.0382,2,-0.0308,0.2158,0.0876,2,-0.0351,0.0833,0.0236,2,-0.037,-0.022699999999999998
controversy_handling|general_decription|identity_projection|narrative_voice|punctuation_style,0.6945,0.1365,2,-0.0718,0.1442,0.083,2,-0.0668,0.4043,0.4181,2,0.0607,0.0945,0.0341,2,-0.0749,0.0597,0.0844,2,0.0036,0.2222,0.3143,2,0.1277,0.0345,0.0488,2,-0.01,0.1185,0.1193,2,-0.0323,0.3717,0.4642,2,0.1208,0.0734,0.064,2,-0.0469,-0.03183333333333333
controversy_handling|general_decription|identity_projection|narrative_voice|value_signals,0.8267,0.0251,2,0.0604,0.2685,0.0622,2,0.0575,0.3375,0.0884,2,-0.0061,0.223,0.0472,2,0.0536,0.0901,0.0095,2,0.034,0.1138,0.0159,2,0.0193,0.0746,0.0062,2,0.0301,0.2066,0.0613,2,0.0558,0.26,0.0849,2,0.0091,0.1715,0.0475,2,0.0512,0.0491
controversy_handling|general_decription|identity_projection|opinion_expression|value_signals,0.7601,0.0314,4,-0.0062,0.2566,0.0299,4,0.0456,0.3513,0.1295,4,0.0077,0.2245,0.064,4,0.0551,0.0353,0.0322,4,-0.0208,0.0448,0.042,4,-0.0497,0.0333,0.0345,4,-0.0112,0.1624,0.0382,4,0.0116,0.216,0.069,4,-0.0349,0.1454,0.0638,4,0.0251,0.012133333333333335
controversy_handling|general_decription|identity_projection|punctuation_style|reaction_patterns,0.7074,0.1168,4,-0.0589,0.0687,0.0623,4,-0.1423,0.1895,0.1647,4,-0.1541,0.0432,0.0392,4,-0.1262,0.0094,0.0189,4,-0.0467,0.0278,0.0556,4,-0.0667,0.0057,0.0114,4,-0.0388,0.0524,0.045,4,-0.0984,0.1513,0.1284,4,-0.0996,0.0326,0.028,4,-0.0877,-0.0958
controversy_handling|general_decription|language_formality|message_effectiveness|narrative_voice,0.7747,0.0784,4,0.0084,0.2227,0.0845,4,0.0117,0.3522,0.0578,4,0.0086,0.1676,0.0809,4,-0.0018,0.0354,0.0228,4,-0.0207,0.0614,0.0412,4,-0.0331,0.0254,0.0156,4,-0.0191,0.1399,0.0546,4,-0.0109,0.2228,0.0462,4,-0.0281,0.1052,0.0521,4,-0.0151,-0.006633333333333334
controversy_handling|general_decription|language_formality|message_effectiveness|stress_indicators,0.7635,0.0318,2,-0.0028,0.2418,0.0247,2,0.0308,0.4059,0.0083,2,0.0623,0.1725,0.0236,2,0.0031,0.0852,0.0396,2,0.0291,0.1426,0.0554,2,0.0481,0.0608,0.0302,2,0.0163,0.1673,0.0515,2,0.0165,0.2784,0.0638,2,0.0275,0.1198,0.0408,2,-0.0005,0.025466666666666665
controversy_handling|general_decription|language_formality|message_effectiveness|value_signals,0.7588,0.0184,2,-0.0075,0.2316,0.0229,2,0.0206,0.3963,0.0395,2,0.0527,0.1636,0.0161,2,-0.0058,0.0837,0.0164,2,0.0276,0.1458,0.0295,2,0.0513,0.0586,0.0113,2,0.0141,0.1808,0.0054,2,0.03,0.3094,0.009,2,0.0585,0.1277,0.0038,2,0.0074,0.026066666666666665
controversy_handling|general_decription|language_formality|message_effectiveness|vocabulary_range,0.8417,0.0124,2,0.0754,0.319,0.2467,2,0.108,0.3429,0.2828,2,-0.0007,0.2994,0.2164,2,0.13,0.0933,0.132,2,0.0372,0.1029,0.1456,2,0.0084,0.0854,0.1207,2,0.0409,0.243,0.2073,2,0.0922,0.2619,0.2357,2,0.011,0.2274,0.1836,2,0.1071,0.07913333333333333
controversy_handling|general_decription|language_formality|opinion_expression|value_signals,0.7484,0.043,4,-0.0179,0.2297,0.0499,4,0.0187,0.3631,0.1434,4,0.0195,0.1746,0.0259,4,0.0052,0.0417,0.0514,4,-0.0144,0.0704,0.0815,4,-0.0241,0.0304,0.039,4,-0.0141,0.1725,0.0515,4,0.0217,0.2783,0.1364,4,0.0274,0.1297,0.028,4,0.0094,0.008666666666666668
controversy_handling|general_decription|language_formality|punctuation_style|reaction_patterns,0.7919,0.0168,2,0.0256,0.251,0.0693,2,0.04,0.3355,0.0133,2,-0.0081,0.2103,0.0954,2,0.0409,0.041,0.0003,2,-0.0151,0.0579,0.0191,2,-0.0366,0.0334,0.0062,2,-0.0111,0.1809,0.0013,2,0.0301,0.253,0.0811,2,0.0021,0.1476,0.0269,2,0.0273,0.01833333333333333
controversy_handling|general_decription|language_formality|reaction_patterns|stress_indicators,0.7562,0.0527,2,-0.0101,0.1687,0.0541,2,-0.0423,0.2554,0.1379,2,-0.0882,0.1287,0.0249,2,-0.0407,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1342,0.0053,2,-0.0166,0.1966,0.0547,2,-0.0543,0.1043,0.0096,2,-0.016,-0.03833333333333333
controversy_handling|general_decription|language_formality|value_signals|vocabulary_range,0.7375,0.1914,2,-0.0288,0.1833,0.0145,2,-0.0277,0.3833,0.3064,2,0.0397,0.1477,0.0457,2,-0.0217,0.0431,0.0333,2,-0.013,0.1205,0.1438,2,0.026,0.0298,0.0133,2,-0.0147,0.1383,0.0325,2,-0.0125,0.3056,0.275,2,0.0547,0.1081,0.0169,2,-0.0122,-0.017733333333333334
controversy_handling|general_decription|message_effectiveness|opinion_expression|vocabulary_range,0.6628,0.1368,2,-0.1035,0.1053,0.1489,2,-0.1057,0.1765,0.2496,2,-0.1671,0.075,0.1061,2,-0.0944,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0702,0.0992,2,-0.0806,0.1176,0.1664,2,-0.1333,0.05,0.0707,2,-0.0703,-0.0808
controversy_handling|general_decription|message_effectiveness|stress_indicators|value_signals,0.7412,0.0131,2,-0.0251,0.1932,0.0847,2,-0.0178,0.4524,0.303,2,0.1088,0.1722,0.1387,2,0.0028,0.013,0.0184,2,-0.0431,0.0122,0.0172,2,-0.0823,0.0139,0.0196,2,-0.0306,0.1093,0.0603,2,-0.0415,0.2381,0.1347,2,-0.0128,0.0996,0.0885,2,-0.0207,-0.03413333333333333
controversy_handling|general_decription|narrative_voice|punctuation_style|reaction_patterns,0.6745,0.0764,2,-0.0918,0.1202,0.0068,2,-0.0908,0.35,0.2121,2,0.0064,0.0781,0.0182,2,-0.0913,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0994,0.0227,2,-0.0514,0.3167,0.2593,2,0.0658,0.0629,0.0033,2,-0.0574,-0.0661
controversy_handling|general_decription|narrative_voice|punctuation_style|social_orientation,0.7975,0.0482,2,0.0312,0.2579,0.0254,2,0.0469,0.3305,0.128,2,-0.0131,0.2226,0.0247,2,0.0532,0.0561,0.0216,2,0.0,0.076,0.0497,2,-0.0185,0.0467,0.0084,2,0.0022,0.1807,0.0858,2,0.0299,0.2442,0.1757,2,-0.0067,0.1497,0.0421,2,0.0294,0.025599999999999998
controversy_handling|general_decription|narrative_voice|punctuation_style|value_signals,0.7716,0.0464,2,0.0053,0.1943,0.0467,2,-0.0167,0.4356,0.0268,2,0.092,0.1258,0.0364,2,-0.0436,0.0238,0.0337,2,-0.0323,0.05,0.0707,2,-0.0445,0.0156,0.0221,2,-0.0289,0.1004,0.0508,2,-0.0504,0.2197,0.075,2,-0.0312,0.0655,0.036,2,-0.0548,-0.033133333333333334
controversy_handling|general_decription|narrative_voice|reaction_patterns|stress_indicators,0.8566,0.0103,2,0.0903,0.4157,0.0167,2,0.2047,0.5028,0.0361,2,0.1592,0.3545,0.0063,2,0.1851,0.1539,0.0235,2,0.0978,0.1872,0.0345,2,0.0927,0.1308,0.0171,2,0.0863,0.2491,0.0284,2,0.0983,0.3006,0.0249,2,0.0497,0.2128,0.029,2,0.0925,0.1336
controversy_handling|general_decription|opinion_expression|punctuation_style|reaction_patterns,0.7462,0.061,2,-0.0201,0.1877,0.0392,2,-0.0233,0.3037,0.0171,2,-0.0399,0.1389,0.045,2,-0.0305,0.0296,0.0031,2,-0.0265,0.0495,0.0085,2,-0.045,0.0216,0.0048,2,-0.0229,0.1569,0.0044,2,0.0061,0.2621,0.076,2,0.0112,0.1145,0.0105,2,-0.0058,-0.014566666666666665
controversy_handling|general_decription|opinion_expression|social_orientation|value_signals,0.6785,0.05,2,-0.0878,0.2084,0.0702,2,-0.0026,0.4139,0.0802,2,0.0703,0.1399,0.0536,2,-0.0295,0.0167,0.0236,2,-0.0394,0.0312,0.0442,2,-0.0633,0.0114,0.0161,2,-0.0331,0.1441,0.0243,2,-0.0067,0.2899,0.0059,2,0.039,0.0964,0.0208,2,-0.0239,-0.016233333333333332
controversy_handling|general_decription|opinion_expression|value_signals|vocabulary_range,0.7669,0.0523,2,0.0006,0.1828,0.1238,2,-0.0282,0.4674,0.0461,2,0.1238,0.1244,0.1014,2,-0.045,0.0833,0.1179,2,0.0272,0.1364,0.1928,2,0.0419,0.06,0.0849,2,0.0155,0.1184,0.1001,2,-0.0324,0.2772,0.0384,2,0.0263,0.0818,0.0784,2,-0.0385,-0.011133333333333334
controversy_handling|general_decription|stress_indicators|value_signals|vocabulary_range,0.8181,0.062,2,0.0518,0.3306,0.1218,2,0.1196,0.4653,0.2259,2,0.1217,0.2581,0.0769,2,0.0887,0.1627,0.1336,2,0.1066,0.2385,0.2161,2,0.144,0.124,0.0954,2,0.0795,0.3056,0.1179,2,0.1548,0.4306,0.2161,2,0.1797,0.2384,0.0753,2,0.1181,0.127
controversy_handling|identity_projection|language_formality|message_effectiveness|reaction_patterns,0.7843,0.0366,2,0.018,0.3276,0.0329,2,0.1166,0.3892,0.0153,2,0.0456,0.2835,0.041,2,0.1141,0.0879,0.03,2,0.0318,0.1042,0.0295,2,0.0097,0.0762,0.0291,2,0.0317,0.249,0.0448,2,0.0982,0.2951,0.0352,2,0.0442,0.2159,0.0482,2,0.0956,0.0822
