combination,frequency,percentage
cognitive_patterns|identity_projection|language_formality|narrative_voice|punctuation_style,2,0.02
brevity_style|identity_projection|narrative_voice|reaction_patterns|vocabulary_range,2,0.02
content_triggers|controversy_handling|opinion_expression|reaction_patterns|social_orientation,2,0.02
brevity_style|community_role|opinion_expression|punctuation_style|vocabulary_range,2,0.02
brevity_style|content_triggers|emotional_expression|narrative_voice|reaction_patterns,2,0.02
conflict_approach|general_decription|identity_projection|language_formality|stress_indicators,2,0.02
controversy_handling|emotional_expression|identity_projection|opinion_expression|reaction_patterns,2,0.02
adaptability_signs|belief_expression|identity_projection|narrative_voice|reaction_patterns,2,0.02
emotional_expression|identity_projection|message_effectiveness|opinion_expression|vocabulary_range,2,0.02
adaptability_signs|brevity_style|cognitive_patterns|narrative_voice|punctuation_style,2,0.02
community_role|conflict_approach|opinion_expression|stress_indicators|value_signals,2,0.02
brevity_style|conflict_approach|general_decription|message_effectiveness|opinion_expression,2,0.02
authenticity_markers|community_role|conflict_approach|narrative_voice|reaction_patterns,2,0.02
belief_expression|cognitive_patterns|message_effectiveness|narrative_voice|social_orientation,2,0.02
cognitive_patterns|community_role|language_formality|social_orientation|vocabulary_range,2,0.02
community_role|emotional_expression|reaction_patterns|value_signals|vocabulary_range,2,0.02
community_role|controversy_handling|general_decription|narrative_voice|reaction_patterns,2,0.02
adaptability_signs|belief_expression|brevity_style|content_triggers|identity_projection,2,0.02
controversy_handling|emotional_expression|general_decription|message_effectiveness|opinion_expression,2,0.02
authenticity_markers|emotional_expression|message_effectiveness|opinion_expression|reaction_patterns,2,0.02
brevity_style|community_role|conflict_approach|emotional_expression|opinion_expression,2,0.02
adaptability_signs|language_formality|opinion_expression|reaction_patterns|social_orientation,2,0.02
adaptability_signs|belief_expression|identity_projection|opinion_expression|punctuation_style,2,0.02
belief_expression|language_formality|reaction_patterns|social_orientation|stress_indicators,2,0.02
brevity_style|cognitive_patterns|controversy_handling|stress_indicators|value_signals,2,0.02
authenticity_markers|community_role|general_decription|narrative_voice|opinion_expression,2,0.02
cognitive_patterns|community_role|punctuation_style|stress_indicators|value_signals,2,0.02
identity_projection|language_formality|message_effectiveness|narrative_voice|punctuation_style,2,0.02
belief_expression|content_triggers|opinion_expression|punctuation_style|social_orientation,2,0.02
authenticity_markers|conflict_approach|language_formality|reaction_patterns|vocabulary_range,2,0.02
belief_expression|brevity_style|content_triggers|language_formality|punctuation_style,2,0.02
adaptability_signs|controversy_handling|identity_projection|language_formality|punctuation_style,2,0.02
brevity_style|conflict_approach|content_triggers|controversy_handling|narrative_voice,2,0.02
adaptability_signs|belief_expression|community_role|general_decription|identity_projection,2,0.02
authenticity_markers|content_triggers|language_formality|opinion_expression|reaction_patterns,2,0.02
belief_expression|brevity_style|content_triggers|narrative_voice|value_signals,2,0.02
belief_expression|cognitive_patterns|controversy_handling|emotional_expression|opinion_expression,2,0.02
cognitive_patterns|content_triggers|identity_projection|opinion_expression|stress_indicators,2,0.02
brevity_style|general_decription|language_formality|social_orientation|value_signals,2,0.02
cognitive_patterns|community_role|content_triggers|identity_projection|opinion_expression,2,0.02
adaptability_signs|controversy_handling|emotional_expression|opinion_expression|reaction_patterns,2,0.02
general_decription|identity_projection|social_orientation|stress_indicators|value_signals,2,0.02
authenticity_markers|belief_expression|community_role|general_decription|opinion_expression,2,0.02
adaptability_signs|narrative_voice|punctuation_style|social_orientation|vocabulary_range,2,0.02
authenticity_markers|controversy_handling|message_effectiveness|reaction_patterns|stress_indicators,2,0.02
adaptability_signs|authenticity_markers|belief_expression|cognitive_patterns|content_triggers,2,0.02
conflict_approach|content_triggers|opinion_expression|reaction_patterns|value_signals,2,0.02
belief_expression|brevity_style|emotional_expression|social_orientation|value_signals,2,0.02
adaptability_signs|belief_expression|community_role|message_effectiveness|reaction_patterns,2,0.02
community_role|conflict_approach|emotional_expression|opinion_expression|social_orientation,2,0.02
cognitive_patterns|community_role|conflict_approach|controversy_handling|stress_indicators,2,0.02
content_triggers|identity_projection|message_effectiveness|opinion_expression|value_signals,2,0.02
emotional_expression|narrative_voice|reaction_patterns|social_orientation|value_signals,2,0.02
cognitive_patterns|identity_projection|message_effectiveness|opinion_expression|social_orientation,2,0.02
community_role|conflict_approach|controversy_handling|opinion_expression|stress_indicators,2,0.02
brevity_style|identity_projection|social_orientation|stress_indicators|value_signals,2,0.02
authenticity_markers|content_triggers|general_decription|message_effectiveness|vocabulary_range,2,0.02
cognitive_patterns|content_triggers|identity_projection|language_formality|message_effectiveness,2,0.02
brevity_style|community_role|content_triggers|emotional_expression|general_decription,2,0.02
adaptability_signs|brevity_style|identity_projection|language_formality|stress_indicators,2,0.02
authenticity_markers|cognitive_patterns|emotional_expression|identity_projection|message_effectiveness,2,0.02
conflict_approach|emotional_expression|opinion_expression|punctuation_style|reaction_patterns,2,0.02
brevity_style|general_decription|identity_projection|reaction_patterns|value_signals,2,0.02
adaptability_signs|belief_expression|message_effectiveness|opinion_expression|social_orientation,2,0.02
adaptability_signs|belief_expression|narrative_voice|social_orientation|value_signals,2,0.02
cognitive_patterns|content_triggers|narrative_voice|punctuation_style|vocabulary_range,2,0.02
adaptability_signs|brevity_style|community_role|reaction_patterns|vocabulary_range,2,0.02
adaptability_signs|content_triggers|emotional_expression|message_effectiveness|stress_indicators,2,0.02
belief_expression|content_triggers|general_decription|social_orientation|stress_indicators,2,0.02
community_role|conflict_approach|content_triggers|language_formality|message_effectiveness,2,0.02
conflict_approach|controversy_handling|emotional_expression|identity_projection|narrative_voice,2,0.02
controversy_handling|emotional_expression|general_decription|stress_indicators|value_signals,2,0.02
adaptability_signs|authenticity_markers|belief_expression|community_role|stress_indicators,2,0.02
belief_expression|community_role|emotional_expression|language_formality|reaction_patterns,2,0.02
adaptability_signs|belief_expression|community_role|content_triggers|vocabulary_range,2,0.02
belief_expression|cognitive_patterns|emotional_expression|message_effectiveness|vocabulary_range,2,0.02
conflict_approach|identity_projection|stress_indicators|value_signals|vocabulary_range,2,0.02
authenticity_markers|message_effectiveness|narrative_voice|value_signals|vocabulary_range,2,0.02
community_role|conflict_approach|emotional_expression|identity_projection|stress_indicators,2,0.02
adaptability_signs|belief_expression|general_decription|language_formality|vocabulary_range,2,0.02
brevity_style|controversy_handling|general_decription|identity_projection|stress_indicators,2,0.02
belief_expression|message_effectiveness|opinion_expression|punctuation_style|value_signals,2,0.02
community_role|conflict_approach|message_effectiveness|stress_indicators|vocabulary_range,2,0.02
adaptability_signs|belief_expression|cognitive_patterns|content_triggers|identity_projection,2,0.02
identity_projection|message_effectiveness|reaction_patterns|stress_indicators|value_signals,2,0.02
adaptability_signs|general_decription|narrative_voice|punctuation_style|social_orientation,2,0.02
belief_expression|cognitive_patterns|emotional_expression|narrative_voice|reaction_patterns,2,0.02
cognitive_patterns|content_triggers|punctuation_style|reaction_patterns|stress_indicators,2,0.02
belief_expression|cognitive_patterns|controversy_handling|reaction_patterns|stress_indicators,2,0.02
brevity_style|emotional_expression|identity_projection|message_effectiveness|vocabulary_range,2,0.02
adaptability_signs|brevity_style|cognitive_patterns|content_triggers|general_decription,2,0.02
adaptability_signs|content_triggers|language_formality|opinion_expression|vocabulary_range,2,0.02
adaptability_signs|brevity_style|community_role|language_formality|narrative_voice,2,0.02
belief_expression|cognitive_patterns|general_decription|identity_projection|narrative_voice,2,0.02
content_triggers|language_formality|punctuation_style|reaction_patterns|social_orientation,2,0.02
belief_expression|content_triggers|identity_projection|reaction_patterns|vocabulary_range,2,0.02
belief_expression|conflict_approach|content_triggers|identity_projection|narrative_voice,2,0.02
adaptability_signs|content_triggers|identity_projection|reaction_patterns|social_orientation,2,0.02
adaptability_signs|community_role|conflict_approach|reaction_patterns|vocabulary_range,2,0.02
cognitive_patterns|conflict_approach|general_decription|stress_indicators|value_signals,2,0.02
narrative_voice|reaction_patterns|social_orientation|value_signals|vocabulary_range,2,0.02
community_role|emotional_expression|opinion_expression|reaction_patterns|vocabulary_range,2,0.02
authenticity_markers|community_role|narrative_voice|value_signals|vocabulary_range,2,0.02
